1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,67,0.0016
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,68,0.0032
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,69,0.0015
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,70,0.0009
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,72,0.0004
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,73,0.0010
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,74,0.6011
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,76,0.0034
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,77,0.0029
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,78,0.0020
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,79,0.3064
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,80,0.6806
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,1,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,3,0.0003
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,4,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,5,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,6,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,7,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,8,0.0010
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,9,0.0005
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,10,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,11,0.0090
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,12,0.9820
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,13,0.0000
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,14,0.0034
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,15,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,17,0.0316
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,20,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,22,0.0004
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,24,0.0000
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,26,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,27,0.0012
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,28,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,29,0.0005
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,30,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,34,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,36,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,37,0.0003
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,38,0.0005
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,41,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,43,0.0003
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,45,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,46,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,47,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,48,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,49,0.0007
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,51,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,52,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,54,0.0017
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,56,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,57,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,58,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,59,0.0073
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,60,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,61,0.0004
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,62,0.0001
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,63,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,64,0.0004
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,65,0.0005
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,66,0.0013
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,67,0.0012
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,68,0.0015
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,69,0.0009
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,70,0.0006
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,72,0.0003
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,73,0.0002
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,74,0.2862
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,76,0.0003
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,77,0.0012
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,78,0.0004
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,79,0.5940
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,80,0.8035
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,1,0.0005
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,3,0.0006
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,4,0.0002
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,5,0.0002
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,6,0.0003
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,7,0.0002
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,8,0.0136
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,9,0.0007
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,10,0.0005
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,11,0.0366
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,12,0.9428
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,13,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,14,0.0037
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,15,0.0003
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,17,0.0399
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,20,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,22,0.0002
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,24,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,26,0.0002
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,27,0.0014
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,28,0.0010
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,29,0.0006
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,30,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,34,0.0002
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,36,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,37,0.0004
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,38,0.0003
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,41,0.0003
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,43,0.0005
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,45,0.0002
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,46,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,47,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,48,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,49,0.0045
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,51,0.0007
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,52,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,54,0.0022
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,56,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,57,0.0002
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,58,0.0003
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,59,0.0041
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,60,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,61,0.0004
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,62,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,63,0.0001
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,64,0.0005
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,65,0.0004
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,66,0.0015
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,67,0.0021
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,68,0.0010
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,69,0.0019
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,70,0.0007
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,72,0.0003
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,73,0.0003
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,74,0.0959
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,76,0.0003
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,77,0.0093
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,78,0.0003
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,79,0.8997
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,80,0.6991
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,1,0.0004
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,3,0.0022
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,4,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,5,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,6,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,7,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,8,0.0003
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,9,0.0002
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,10,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,11,0.1310
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,12,0.9109
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,13,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,14,0.0007
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,15,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,17,0.0563
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,20,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,22,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,24,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,26,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,27,0.0008
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,28,0.0002
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,29,0.0007
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,30,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,34,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,36,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,37,0.0002
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,38,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,41,0.0002
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,43,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,45,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,46,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,47,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,48,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,49,0.0020
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,51,0.0006
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,52,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,54,0.0009
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,56,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,57,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,58,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,59,0.0063
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,60,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,61,0.0011
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,62,0.0002
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,63,0.0003
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,64,0.0002
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,65,0.0005
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,66,0.0008
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,67,0.0008
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,68,0.0006
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,69,0.0005
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,70,0.0002
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,72,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,73,0.0000
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,74,0.7751
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,76,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,77,0.0001
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,78,0.0003
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,79,0.0601
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,80,0.9472
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,1,0.0002
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,3,0.0015
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,4,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,5,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,6,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,7,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,8,0.0002
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,9,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,10,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,11,0.1416
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,12,0.9283
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,13,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,14,0.0002
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,15,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,17,0.0227
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,20,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,22,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,24,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,26,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,27,0.0003
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,28,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,29,0.0003
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,30,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,34,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,36,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,37,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,38,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,41,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,43,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,45,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,46,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,47,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,48,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,49,0.0011
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,51,0.0002
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,52,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,54,0.0009
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,56,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,57,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,58,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,59,0.0040
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,60,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,61,0.0006
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,62,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,63,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,64,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,65,0.0002
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,66,0.0004
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,67,0.0004
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,68,0.0002
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,69,0.0002
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,70,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,72,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,73,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,74,0.6608
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,76,0.0000
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,77,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,78,0.0001
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,79,0.1084
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,80,0.9333
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,1,0.0004
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,3,0.0001
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,4,0.0003
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,5,0.0000
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,6,0.0006
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,7,0.0001
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,8,0.0012
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,9,0.0002
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,10,0.0015
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,11,0.0058
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,12,0.2117
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,13,0.0000
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,14,0.7905
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,15,0.0001
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,17,0.0351
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,20,0.0001
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,22,0.0009
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,24,0.0000
